x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-775.000E-03,-8.430E-03,-4.758E-03,-3.767E-03,-33.912E-03
-770.000E-03,+8.792E-03,-4.758E-03,-3.767E-03,-33.912E-03
-765.000E-03,+2.714E-03,-4.879E-03,-3.767E-03,-33.912E-03
-760.000E-03,-14.299E-03,-4.839E-03,-3.767E-03,-33.912E-03
-755.000E-03,-8.462E-03,-5.010E-03,-3.767E-03,-33.912E-03
-750.000E-03,+8.857E-03,-4.758E-03,-3.767E-03,-33.912E-03
-745.000E-03,+3.068E-03,-4.758E-03,-3.767E-03,-33.912E-03
-740.000E-03,-14.219E-03,-4.839E-03,-3.767E-03,-33.912E-03
-735.000E-03,-8.140E-03,-4.758E-03,-3.767E-03,-33.912E-03
-730.000E-03,+9.034E-03,-4.758E-03,-3.767E-03,-33.912E-03
-725.000E-03,+2.585E-03,-4.758E-03,-3.767E-03,-33.912E-03
-720.000E-03,-14.508E-03,-4.758E-03,-3.767E-03,-33.912E-03
-715.000E-03,-8.156E-03,-4.758E-03,-3.767E-03,-33.912E-03
-710.000E-03,+8.985E-03,-4.758E-03,-3.767E-03,-33.912E-03
-705.000E-03,+2.762E-03,-4.758E-03,-3.767E-03,-33.912E-03
-700.000E-03,-14.460E-03,-4.758E-03,-3.767E-03,-33.912E-03
-695.000E-03,-8.076E-03,-4.758E-03,-3.767E-03,-33.912E-03
-690.000E-03,+8.985E-03,-4.758E-03,-3.767E-03,-33.912E-03
-685.000E-03,+2.746E-03,-4.779E-03,-3.767E-03,-33.912E-03
-680.000E-03,-14.283E-03,-4.758E-03,-3.767E-03,-33.912E-03
-675.000E-03,-8.188E-03,-4.758E-03,-3.767E-03,-33.912E-03
-670.000E-03,+9.162E-03,-4.758E-03,-3.767E-03,-33.912E-03
-665.000E-03,+2.569E-03,-4.758E-03,-3.767E-03,-33.912E-03
-660.000E-03,-14.605E-03,-4.789E-03,-3.767E-03,-33.912E-03
-655.000E-03,-7.803E-03,-4.769E-03,-3.767E-03,-33.912E-03
-650.000E-03,+9.178E-03,-4.758E-03,-3.767E-03,-33.912E-03
-645.000E-03,+2.666E-03,-4.758E-03,-3.767E-03,-33.912E-03
-640.000E-03,-14.428E-03,-4.758E-03,-3.767E-03,-33.912E-03
-635.000E-03,-7.690E-03,-4.758E-03,-3.767E-03,-33.912E-03
-630.000E-03,+9.114E-03,-4.970E-03,-3.767E-03,-33.912E-03
-625.000E-03,+2.425E-03,-4.758E-03,-3.767E-03,-33.912E-03
-620.000E-03,-14.476E-03,-4.758E-03,-4.019E-03,-33.912E-03
-615.000E-03,-7.835E-03,-4.758E-03,-3.848E-03,-33.912E-03
-610.000E-03,+9.291E-03,-4.758E-03,-4.019E-03,-33.912E-03
-605.000E-03,+2.296E-03,-4.758E-03,-4.019E-03,-33.912E-03
-600.000E-03,-14.379E-03,-4.758E-03,-4.019E-03,-33.912E-03
-595.000E-03,-7.417E-03,-4.758E-03,-4.019E-03,-33.912E-03
-590.000E-03,+9.371E-03,-4.789E-03,-4.019E-03,-33.912E-03
-585.000E-03,+2.344E-03,-4.939E-03,-4.019E-03,-33.912E-03
-580.000E-03,-14.379E-03,-4.758E-03,-4.019E-03,-33.912E-03
-575.000E-03,-7.706E-03,-4.758E-03,-4.019E-03,-33.912E-03
-570.000E-03,+9.243E-03,-4.758E-03,-3.828E-03,-33.912E-03
-565.000E-03,+2.376E-03,-4.758E-03,-3.998E-03,-33.912E-03
-560.000E-03,-14.669E-03,-4.779E-03,-4.019E-03,-33.912E-03
-555.000E-03,-7.786E-03,-4.949E-03,-3.767E-03,-33.912E-03
-550.000E-03,+9.259E-03,-4.758E-03,-4.019E-03,-33.912E-03
-545.000E-03,+1.910E-03,-4.758E-03,-4.019E-03,-33.912E-03
-540.000E-03,-14.508E-03,-4.758E-03,-4.019E-03,-33.912E-03
-535.000E-03,-7.401E-03,-4.758E-03,-3.767E-03,-33.912E-03
-530.000E-03,+9.548E-03,-4.758E-03,-4.019E-03,-33.912E-03
-525.000E-03,+2.103E-03,-4.758E-03,-3.767E-03,-33.912E-03
-520.000E-03,-14.540E-03,-4.758E-03,-3.767E-03,-33.912E-03
-515.000E-03,-7.320E-03,-4.758E-03,-3.767E-03,-33.912E-03
-510.000E-03,+9.371E-03,-4.758E-03,-3.767E-03,-33.912E-03
-505.000E-03,+1.990E-03,-4.758E-03,-3.767E-03,-33.912E-03
-500.000E-03,-14.460E-03,-4.758E-03,-4.019E-03,-33.912E-03
-495.000E-03,-7.465E-03,-4.758E-03,-3.767E-03,-33.912E-03
-490.000E-03,+9.420E-03,-4.758E-03,-3.848E-03,-33.912E-03
-485.000E-03,+1.926E-03,-4.758E-03,-3.898E-03,-33.912E-03
-480.000E-03,-14.637E-03,-4.758E-03,-4.019E-03,-33.912E-03
-475.000E-03,-7.063E-03,-4.758E-03,-3.968E-03,-33.912E-03
-470.000E-03,+9.693E-03,-5.010E-03,-3.767E-03,-33.912E-03
-465.000E-03,+2.103E-03,-4.789E-03,-4.019E-03,-33.912E-03
-460.000E-03,-14.701E-03,-4.829E-03,-4.019E-03,-33.912E-03
-455.000E-03,-7.159E-03,-4.758E-03,-4.019E-03,-33.912E-03
-450.000E-03,+9.500E-03,-4.758E-03,-4.019E-03,-33.912E-03
-445.000E-03,+1.572E-03,-4.758E-03,-4.019E-03,-33.912E-03
-440.000E-03,-14.556E-03,-4.758E-03,-3.998E-03,-33.912E-03
-435.000E-03,-7.175E-03,-4.758E-03,-3.767E-03,-33.912E-03
-430.000E-03,+9.580E-03,-4.758E-03,-3.828E-03,-33.912E-03
-425.000E-03,+1.540E-03,-4.758E-03,-4.019E-03,-33.912E-03
-420.000E-03,-14.765E-03,-4.758E-03,-3.878E-03,-33.912E-03
-415.000E-03,-6.966E-03,-4.758E-03,-4.019E-03,-33.912E-03
-410.000E-03,+9.404E-03,-4.758E-03,-4.019E-03,-33.912E-03
-405.000E-03,+1.781E-03,-4.758E-03,-4.019E-03,-33.912E-03
-400.000E-03,-14.862E-03,-4.758E-03,-4.019E-03,-33.912E-03
-395.000E-03,-6.950E-03,-4.758E-03,-3.928E-03,-33.912E-03
-390.000E-03,+9.436E-03,-4.758E-03,-3.888E-03,-33.912E-03
-385.000E-03,+1.154E-03,-4.758E-03,-4.019E-03,-33.912E-03
-380.000E-03,-14.653E-03,-4.758E-03,-3.978E-03,-33.912E-03
-375.000E-03,-7.224E-03,-4.758E-03,-4.019E-03,-33.912E-03
-370.000E-03,+9.404E-03,-4.758E-03,-4.019E-03,-33.912E-03
-365.000E-03,+1.428E-03,-4.758E-03,-3.767E-03,-33.912E-03
-360.000E-03,-14.894E-03,-4.758E-03,-3.898E-03,-33.912E-03
-355.000E-03,-6.548E-03,-4.758E-03,-3.767E-03,-33.912E-03
-350.000E-03,+9.500E-03,-4.758E-03,-4.019E-03,-33.912E-03
-345.000E-03,+1.781E-03,-4.758E-03,-3.767E-03,-33.912E-03
-340.000E-03,-14.669E-03,-4.758E-03,-3.988E-03,-33.912E-03
-335.000E-03,-6.854E-03,-4.758E-03,-3.767E-03,-33.912E-03
-330.000E-03,+9.580E-03,-4.758E-03,-3.908E-03,-33.912E-03
-325.000E-03,+1.138E-03,-4.758E-03,-3.868E-03,-33.912E-03
-320.000E-03,-14.749E-03,-4.758E-03,-3.767E-03,-33.912E-03
-315.000E-03,-6.741E-03,-4.758E-03,-3.767E-03,-33.912E-03
-310.000E-03,+9.500E-03,-4.758E-03,-3.767E-03,-33.912E-03
-305.000E-03,+1.170E-03,-4.758E-03,-3.767E-03,-33.912E-03
-300.000E-03,-15.023E-03,-4.758E-03,-3.767E-03,-33.912E-03
-295.000E-03,-6.532E-03,-4.899E-03,-3.767E-03,-33.912E-03
-290.000E-03,+9.596E-03,-4.758E-03,-3.767E-03,-33.912E-03
-285.000E-03,+1.299E-03,-4.758E-03,-4.019E-03,-33.912E-03
-280.000E-03,-14.781E-03,-4.758E-03,-3.777E-03,-33.912E-03
